[INFO] [TAXI SYSTEM] Loading properties from ../testConfigs/distance-auction-500.properties
[INFO] [TAXI SYSTEM] Creating AI Stragegy DistanceAuctionStrategy
[INFO] [ENVIRONMENT] Creating new taxi simulation environment
[INFO] [VEHICLE FACTORY] Generating 500 vehicles
[INFO] [ENVIRONMENT] Starting to generate taxi trip requests in a background thread
[INFO] [ENVIRONMENT] Starting time simulation
[INFO] [ENVIRONMENT] Waiting for request generator
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:00:01 CST 2013 Requests fulfilled: 0
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:01:01 CST 2013 Requests fulfilled: 0
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:02:01 CST 2013 Requests fulfilled: 0
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:03:01 CST 2013 Requests fulfilled: 0
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:04:01 CST 2013 Requests fulfilled: 3
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:05:01 CST 2013 Requests fulfilled: 9
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:06:01 CST 2013 Requests fulfilled: 13
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:07:01 CST 2013 Requests fulfilled: 14
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:08:01 CST 2013 Requests fulfilled: 23
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:09:01 CST 2013 Requests fulfilled: 35
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:10:01 CST 2013 Requests fulfilled: 47
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:11:01 CST 2013 Requests fulfilled: 52
[INFO] [ENVIRONMENT] Waiting for request generator
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:12:01 CST 2013 Requests fulfilled: 69
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:13:01 CST 2013 Requests fulfilled: 87
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:14:01 CST 2013 Requests fulfilled: 108
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:15:01 CST 2013 Requests fulfilled: 143
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:16:01 CST 2013 Requests fulfilled: 183
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:17:01 CST 2013 Requests fulfilled: 227
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:18:01 CST 2013 Requests fulfilled: 270
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:19:01 CST 2013 Requests fulfilled: 315
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:20:01 CST 2013 Requests fulfilled: 371
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:21:01 CST 2013 Requests fulfilled: 440
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:22:01 CST 2013 Requests fulfilled: 501
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:23:01 CST 2013 Requests fulfilled: 557
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:24:01 CST 2013 Requests fulfilled: 637
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:25:01 CST 2013 Requests fulfilled: 702
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:26:01 CST 2013 Requests fulfilled: 777
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:27:01 CST 2013 Requests fulfilled: 857
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:28:01 CST 2013 Requests fulfilled: 948
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:29:01 CST 2013 Requests fulfilled: 1030
[ERROR] [TAXI AGENT] Vehicle's current location does not match the pickup location
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:30:01 CST 2013 Requests fulfilled: 1113
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:31:01 CST 2013 Requests fulfilled: 1194
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:32:01 CST 2013 Requests fulfilled: 1273
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:33:01 CST 2013 Requests fulfilled: 1355
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:34:01 CST 2013 Requests fulfilled: 1440
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:35:01 CST 2013 Requests fulfilled: 1524
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:36:01 CST 2013 Requests fulfilled: 1604
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:37:01 CST 2013 Requests fulfilled: 1696
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:38:01 CST 2013 Requests fulfilled: 1764
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:39:01 CST 2013 Requests fulfilled: 1842
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:40:01 CST 2013 Requests fulfilled: 1923
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:41:01 CST 2013 Requests fulfilled: 2006
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:42:01 CST 2013 Requests fulfilled: 2093
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:43:01 CST 2013 Requests fulfilled: 2152
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:44:01 CST 2013 Requests fulfilled: 2215
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:45:01 CST 2013 Requests fulfilled: 2299
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:46:01 CST 2013 Requests fulfilled: 2366
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:47:01 CST 2013 Requests fulfilled: 2452
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:48:01 CST 2013 Requests fulfilled: 2542
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:49:01 CST 2013 Requests fulfilled: 2628
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:50:01 CST 2013 Requests fulfilled: 2693
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:51:01 CST 2013 Requests fulfilled: 2772
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:52:01 CST 2013 Requests fulfilled: 2857
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:53:01 CST 2013 Requests fulfilled: 2933
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:54:01 CST 2013 Requests fulfilled: 3006
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:55:01 CST 2013 Requests fulfilled: 3095
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:56:01 CST 2013 Requests fulfilled: 3181
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:57:01 CST 2013 Requests fulfilled: 3254
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:58:01 CST 2013 Requests fulfilled: 3325
[INFO] [ENVIRONMENT] Time: Sat Jan 05 12:59:01 CST 2013 Requests fulfilled: 3411
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:00:01 CST 2013 Requests fulfilled: 3472
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:01:01 CST 2013 Requests fulfilled: 3553
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:02:01 CST 2013 Requests fulfilled: 3640
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:03:01 CST 2013 Requests fulfilled: 3716
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:04:01 CST 2013 Requests fulfilled: 3778
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:05:01 CST 2013 Requests fulfilled: 3836
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:06:01 CST 2013 Requests fulfilled: 3925
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:07:01 CST 2013 Requests fulfilled: 3986
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:08:01 CST 2013 Requests fulfilled: 4049
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:09:01 CST 2013 Requests fulfilled: 4117
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:10:01 CST 2013 Requests fulfilled: 4181
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:11:01 CST 2013 Requests fulfilled: 4234
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:12:01 CST 2013 Requests fulfilled: 4297
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:13:01 CST 2013 Requests fulfilled: 4366
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:14:01 CST 2013 Requests fulfilled: 4427
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:15:01 CST 2013 Requests fulfilled: 4504
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:16:01 CST 2013 Requests fulfilled: 4582
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:17:01 CST 2013 Requests fulfilled: 4656
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:18:01 CST 2013 Requests fulfilled: 4731
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:19:01 CST 2013 Requests fulfilled: 4808
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:20:01 CST 2013 Requests fulfilled: 4889
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:21:01 CST 2013 Requests fulfilled: 4964
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:22:01 CST 2013 Requests fulfilled: 5038
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:23:01 CST 2013 Requests fulfilled: 5106
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:24:01 CST 2013 Requests fulfilled: 5171
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:25:01 CST 2013 Requests fulfilled: 5235
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:26:01 CST 2013 Requests fulfilled: 5309
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:27:01 CST 2013 Requests fulfilled: 5372
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:28:01 CST 2013 Requests fulfilled: 5449
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:29:01 CST 2013 Requests fulfilled: 5512
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:30:01 CST 2013 Requests fulfilled: 5591
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:31:01 CST 2013 Requests fulfilled: 5650
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:32:01 CST 2013 Requests fulfilled: 5714
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:33:01 CST 2013 Requests fulfilled: 5787
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:34:01 CST 2013 Requests fulfilled: 5853
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:35:01 CST 2013 Requests fulfilled: 5921
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:36:01 CST 2013 Requests fulfilled: 6008
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:37:01 CST 2013 Requests fulfilled: 6073
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:38:01 CST 2013 Requests fulfilled: 6142
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:39:01 CST 2013 Requests fulfilled: 6212
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:40:01 CST 2013 Requests fulfilled: 6290
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:41:01 CST 2013 Requests fulfilled: 6368
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:42:01 CST 2013 Requests fulfilled: 6432
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:43:01 CST 2013 Requests fulfilled: 6496
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:44:01 CST 2013 Requests fulfilled: 6576
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:45:01 CST 2013 Requests fulfilled: 6640
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:46:01 CST 2013 Requests fulfilled: 6707
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:47:01 CST 2013 Requests fulfilled: 6776
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:48:01 CST 2013 Requests fulfilled: 6835
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:49:01 CST 2013 Requests fulfilled: 6899
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:50:01 CST 2013 Requests fulfilled: 6965
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:51:01 CST 2013 Requests fulfilled: 7037
[ERROR] [TAXI AGENT] Vehicle's current location does not match the pickup location
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:52:01 CST 2013 Requests fulfilled: 7120
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:53:01 CST 2013 Requests fulfilled: 7197
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:54:01 CST 2013 Requests fulfilled: 7271
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:55:01 CST 2013 Requests fulfilled: 7358
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:56:01 CST 2013 Requests fulfilled: 7439
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:57:01 CST 2013 Requests fulfilled: 7523
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:58:01 CST 2013 Requests fulfilled: 7581
[INFO] [ENVIRONMENT] Time: Sat Jan 05 13:59:01 CST 2013 Requests fulfilled: 7657
